file_name,a0_spectral_entropy_x,a0_spectral_centroid_x,a0_spectral_flatness_x,a0_spectral_bandwidth_x,a0_std_dev_time_diff_x,a0_mean_time_diff_x,a0_median_time_diff_x,a0_peaks_per_second_x,a0_percent_time_above_threshold_x,a0_num_boilings_x,a0_unused_peak_proportion_x,a0_skewness_x,a0_kurtosis_x,a0_crest_factor_x,a0_burstiness_x,a0_spectral_flux_x,a0_low_band_power_x,a0_mid_band_power_x,a0_high_band_power_x,a0_high_to_low_ratio_x,a0_mean_spectral_entropy_time_x,a0_var_spectral_centroid_time_x,a0_wavelet_energy_low_scale_x,a0_wavelet_energy_mid_scale_x,a0_wavelet_energy_high_scale_x,a0_regime_dominance_x,a0_rms_change_points_x,a0_skew_peak_magnitude_x,a0_kurtosis_peak_magnitude_x,a0_iqr_peak_magnitude_x,a1_spectral_entropy_x,a1_spectral_centroid_x,a1_spectral_flatness_x,a1_spectral_bandwidth_x,a1_std_dev_time_diff_x,a1_mean_time_diff_x,a1_median_time_diff_x,a1_peaks_per_second_x,a1_percent_time_above_threshold_x,a1_num_boilings_x,a1_unused_peak_proportion_x,num_peak_mag_high_diff_x,peak_mag_correlation_x,a1_skewness_x,a1_kurtosis_x,a1_crest_factor_x,a1_burstiness_x,a1_spectral_flux_x,a1_low_band_power_x,a1_mid_band_power_x,a1_high_band_power_x,a1_high_to_low_ratio_x,a1_mean_spectral_entropy_time_x,a1_var_spectral_centroid_time_x,a1_wavelet_energy_low_scale_x,a1_wavelet_energy_mid_scale_x,a1_wavelet_energy_high_scale_x,a1_regime_dominance_x,a1_rms_change_points_x,a1_skew_peak_magnitude_x,a1_kurtosis_peak_magnitude_x,a1_iqr_peak_magnitude_x,cluster,a0_spectral_entropy_y,a0_spectral_centroid_y,a0_spectral_flatness_y,a0_spectral_bandwidth_y,a0_std_dev_time_diff_y,a0_mean_time_diff_y,a0_median_time_diff_y,a0_peaks_per_second_y,a0_percent_time_above_threshold_y,a0_num_boilings_y,a0_unused_peak_proportion_y,a0_skewness_y,a0_kurtosis_y,a0_crest_factor_y,a0_burstiness_y,a0_spectral_flux_y,a0_low_band_power_y,a0_mid_band_power_y,a0_high_band_power_y,a0_high_to_low_ratio_y,a0_mean_spectral_entropy_time_y,a0_var_spectral_centroid_time_y,a0_wavelet_energy_low_scale_y,a0_wavelet_energy_mid_scale_y,a0_wavelet_energy_high_scale_y,a0_regime_dominance_y,a0_rms_change_points_y,a0_skew_peak_magnitude_y,a0_kurtosis_peak_magnitude_y,a0_iqr_peak_magnitude_y,a1_spectral_entropy_y,a1_spectral_centroid_y,a1_spectral_flatness_y,a1_spectral_bandwidth_y,a1_std_dev_time_diff_y,a1_mean_time_diff_y,a1_median_time_diff_y,a1_peaks_per_second_y,a1_percent_time_above_threshold_y,a1_num_boilings_y,a1_unused_peak_proportion_y,num_peak_mag_high_diff_y,peak_mag_correlation_y,a1_skewness_y,a1_kurtosis_y,a1_crest_factor_y,a1_burstiness_y,a1_spectral_flux_y,a1_low_band_power_y,a1_mid_band_power_y,a1_high_band_power_y,a1_high_to_low_ratio_y,a1_mean_spectral_entropy_time_y,a1_var_spectral_centroid_time_y,a1_wavelet_energy_low_scale_y,a1_wavelet_energy_mid_scale_y,a1_wavelet_energy_high_scale_y,a1_regime_dominance_y,a1_rms_change_points_y,a1_skew_peak_magnitude_y,a1_kurtosis_peak_magnitude_y,a1_iqr_peak_magnitude_y
"MATLAB 1-30 PM Thu, Oct 31, 2024 Run1 .csv",4.896590503518775,1708.6227782349429,0.701347719296746,1674.7003618382296,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949429513231308,1463.720557628611,0.4919113725938342,1837.674067722152,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.896590503518775,1708.6227782349429,0.701347719296746,1674.7003618382296,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.949429513231308,1463.720557628611,0.4919113725938342,1837.674067722152,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-32 PM Tue, Jun 4, 2024 Run1.csv",6.026158636246176,1211.671184972443,0.4554152730239011,1215.9504479435498,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621818082607662,900.1363367781092,0.3227543802004864,1059.6952380844705,1.6916668693392107,1.2576249988872006,0.333899999702659,0.5000050004925916,5e-05,1,0.4,0,0.0,-0.0095828725100468,-0.0177538094000113,4.187271129207449,1.3451282145600387,7.671597190743047e-15,0.3414811705278453,0.1094655490524244,0.547442939052841,1.6031423876362785,5.103650384717247,22664.825686384604,1.7165803847344414,5.63330154296855,9.6955683390105,1.0,2.0,1.0114590642740084,-0.5030099079654162,0.0004581296443938,0,6.026158636246176,1211.671184972443,0.4554152730239011,1215.9504479435498,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621818082607662,900.1363367781092,0.3227543802004864,1059.6952380844705,1.6916668693392107,1.2576249988872006,0.333899999702659,0.5000050004925916,5e-05,1,0.4,0,0.0,-0.0095828725100468,-0.0177538094000113,4.187271129207449,1.3451282145600387,7.671597190743047e-15,0.3414811705278453,0.1094655490524244,0.547442939052841,1.6031423876362785,5.103650384717247,22664.825686384604,1.7165803847344414,5.63330154296855,9.6955683390105,1.0,2.0,1.0114590642740084,-0.5030099079654162,0.0004581296443938
"MATLAB 1-34 PM Tue, Jun 11, 2024 Run0 .csv",5.873512804774865,1247.750082409449,0.4844797138558911,1447.7592866459831,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85471431089678,650.9149115173442,0.2246936551557637,1002.1880311045722,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.873512804774865,1247.750082409449,0.4844797138558911,1447.7592866459831,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85471431089678,650.9149115173442,0.2246936551557637,1002.1880311045722,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-38 PM Fri, Sep 13, 2024 Run1 .csv",4.989857433153853,1238.271212041231,0.9767257957491275,1592.9869493898293,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60675109461183,1077.408199168216,0.8689921493504075,1493.5849507946882,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.989857433153853,1238.271212041231,0.9767257957491275,1592.9869493898293,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60675109461183,1077.408199168216,0.8689921493504075,1493.5849507946882,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-43 PM Fri, Jun 14, 2024 Run3 .csv",6.185301599460113,1986.024201195868,0.5632680981165269,1805.0619427457727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361807701870195,1235.99024610225,0.4267594720226879,1446.400480192039,0.0633093483353536,0.1260124998883443,0.104499999907406,1.7000170016748113,0.00216,3,0.0,0,0.0,0.1412061680468814,-0.1955979086385757,3.814013874766894,0.5024053041678411,7.929146999309978e-15,0.4585086045923774,0.0682490175471436,0.4730155151784017,1.0316393420771703,5.069460024920234,133691.28441162538,0.9237529024405878,1.4391496871774323,3.714798149156611,0.3928571428571428,1.0,0.1158126828698319,-1.3947809863120668,0.0026273381710053,0,6.185301599460113,1986.024201195868,0.5632680981165269,1805.0619427457727,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.361807701870195,1235.99024610225,0.4267594720226879,1446.400480192039,0.0633093483353536,0.1260124998883443,0.104499999907406,1.7000170016748113,0.00216,3,0.0,0,0.0,0.1412061680468814,-0.1955979086385757,3.814013874766894,0.5024053041678411,7.929146999309978e-15,0.4585086045923774,0.0682490175471436,0.4730155151784017,1.0316393420771703,5.069460024920234,133691.28441162538,0.9237529024405878,1.4391496871774323,3.714798149156611,0.3928571428571428,1.0,0.1158126828698319,-1.3947809863120668,0.0026273381710053
"MATLAB 1-43 PM Thu, Oct 31, 2024 Run2 .csv",5.720618072966664,2501.673763823273,0.6399971287936604,1647.3006309372947,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.904640452581612,1929.7184878979529,0.4898743046378435,1836.1253407203155,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.720618072966664,2501.673763823273,0.6399971287936604,1647.3006309372947,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.904640452581612,1929.7184878979529,0.4898743046378435,1836.1253407203155,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-45 PM Tue, Oct 22, 2024 Run0 .csv",4.917852723395592,2856.936574895504,0.3023231439473672,1257.8500806126506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95741186128768,2206.291816694759,0.2782557507872809,1401.2743632405932,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.917852723395592,2856.936574895504,0.3023231439473672,1257.8500806126506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95741186128768,2206.291816694759,0.2782557507872809,1401.2743632405932,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-51 PM Tue, Oct 15, 2024 Run0 .csv",5.823920065280072,2433.3073234322637,0.3876433708051532,1256.0171189488804,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812698828153015,2021.0805007444765,0.419185797300335,1341.9962939770028,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.823920065280072,2433.3073234322637,0.3876433708051532,1256.0171189488804,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.812698828153015,2021.0805007444765,0.419185797300335,1341.9962939770028,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-52 PM Fri, Jun 14, 2024 Run4 .csv",5.670817902903311,1400.3912347001003,0.4765485033704355,1623.6837712609504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.403697568015829,718.3402932688499,0.2881778896380625,1187.951512674885,0.1438771005527243,0.2027299998205528,0.141849999874311,1.1000110010837014,0.00023,3,0.0909090909090909,0,0.0,0.1675715861775814,-0.6327957750806497,3.332624048286953,0.7096981240076833,1.0889359254726291e-14,0.6493188859661674,0.0529537676842734,0.2975836121425926,0.4583011807823778,4.355962971412901,107175.72212718424,0.6113721899393395,0.9796536947573592,3.1109403504140056,0.375,2.0,-0.0431734622691107,-1.7005511901176449,0.0017756539583207,0,5.670817902903311,1400.3912347001003,0.4765485033704355,1623.6837712609504,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.403697568015829,718.3402932688499,0.2881778896380625,1187.951512674885,0.1438771005527243,0.2027299998205528,0.141849999874311,1.1000110010837014,0.00023,3,0.0909090909090909,0,0.0,0.1675715861775814,-0.6327957750806497,3.332624048286953,0.7096981240076833,1.0889359254726291e-14,0.6493188859661674,0.0529537676842734,0.2975836121425926,0.4583011807823778,4.355962971412901,107175.72212718424,0.6113721899393395,0.9796536947573592,3.1109403504140056,0.375,2.0,-0.0431734622691107,-1.7005511901176449,0.0017756539583207
"MATLAB 1-55 PM Fri, Jun 14, 2024 Run5 .csv",5.147878876711308,911.4557646079128,0.3727797775700432,1326.7911908865774,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8869838065178097,491.3498610401585,0.2178589678331533,977.2125835354408,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.147878876711308,911.4557646079128,0.3727797775700432,1326.7911908865774,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8869838065178097,491.3498610401585,0.2178589678331533,977.2125835354408,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-55 PM Mon, Oct 28, 2024 Run0 .csv",5.993953420271031,2491.0759486572224,0.4630812478372637,1429.3286863953026,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188424671360297,2288.2961714093453,0.5627638660532065,1375.508847272243,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.993953420271031,2491.0759486572224,0.4630812478372637,1429.3286863953026,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.188424671360297,2288.2961714093453,0.5627638660532065,1375.508847272243,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-56 PM Thu, Oct 24, 2024 Run0 .csv",5.470864119520456,2448.9271971370435,0.3031194726049526,1213.7397925720898,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916657543844849,2239.320107535003,0.4394056625113242,1245.3035295308946,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.470864119520456,2448.9271971370435,0.3031194726049526,1213.7397925720898,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916657543844849,2239.320107535003,0.4394056625113242,1245.3035295308946,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 1-59 PM Tue, Oct 22, 2024 Run1 .csv",5.831079117998857,2857.583433452512,0.596202062075764,1530.1958336155203,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56755213895883,2043.3275059393748,0.5859762659169211,1573.1551403424537,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.831079117998857,2857.583433452512,0.596202062075764,1530.1958336155203,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56755213895883,2043.3275059393748,0.5859762659169211,1573.1551403424537,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 10-49 AM Tue, Jun 4, 2024 Run0 .csv",4.202819720269091,457.2808420221176,0.2268669491446123,758.782109947729,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448088295797488,300.06621537371626,0.1181749028326616,593.1694659821488,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.202819720269091,457.2808420221176,0.2268669491446123,758.782109947729,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448088295797488,300.06621537371626,0.1181749028326616,593.1694659821488,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 11-16 AM Wed, Mar 6, 2024 Run0 .csv",1.5774415319689736,191.06360792047775,0.104321938019654,780.2046091525416,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70771990938308,622.6049290388876,0.4508211556893662,1633.6894476719904,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5774415319689736,191.06360792047775,0.104321938019654,780.2046091525416,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70771990938308,622.6049290388876,0.4508211556893662,1633.6894476719904,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 11-23 AM Wed, Mar 6, 2024 Run1.csv",2.589472160915009,520.7118714966758,0.3833874601812119,1459.8475193257193,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.292387272899896,1380.4788591489364,1.05500943559456,2310.83089047554,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.589472160915009,520.7118714966758,0.3833874601812119,1459.8475193257193,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.292387272899896,1380.4788591489364,1.05500943559456,2310.83089047554,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 11-25 AM Wed, Mar 6, 2024 Run2.csv",2.5559081265819183,514.5508416287194,0.3740105188666097,1450.9462838959196,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2681095642515565,1371.3523531420046,1.0295429910532556,2299.8302987077923,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5559081265819183,514.5508416287194,0.3740105188666097,1450.9462838959196,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2681095642515565,1371.3523531420046,1.0295429910532556,2299.8302987077923,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 11-27 AM Wed, Mar 6, 2024 Run3.csv",2.6189888827951613,546.7557107084009,0.3828787626550051,1498.8187564809757,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395045251096303,1467.8351536106331,1.0347408760516552,2346.262601812591,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6189888827951613,546.7557107084009,0.3828787626550051,1498.8187564809757,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.395045251096303,1467.8351536106331,1.0347408760516552,2346.262601812591,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MATLAB 11-35 AM Fri, May 31, 2024 Run0 .csv",4.699278639579815,858.3322023151671,0.0912994367680667,431.950041666122,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857887392881021,882.4410243545689,0.0499498550309406,376.06851542157074,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.699278639579815,858.3322023151671,0.0912994367680667,431.950041666122,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857887392881021,882.4410243545689,0.0499498550309406,376.06851542157074,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
