file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_max_peak,a0_median_peak,a0_std_peak,a0_peaks_per_second,a0_sum_peak_magnitude,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_rms,a0_burstiness,a0_band_powers,a0_band_ratios,a0_spectrogram_features,a0_spectral_flux,a0_wavelet_energy_features,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_max_peak,a1_median_peak,a1_std_peak,a1_peaks_per_second,a1_sum_peak_magnitude,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,avg_peak_mag_diff,peak_mag_correlation,a1_skewness,a1_kurtosis,a1_crest_factor,a1_rms,a1_burstiness,a1_band_powers,a1_band_ratios,a1_spectrogram_features,a1_spectral_flux,a1_wavelet_energy_features,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude
"MATLAB 2-48 PM Thu, Oct 31, 2024 Run19 .csv",5.618409716058126,2555.6959399880584,0.2363559568085197,1311.0347542310435,0.6522579254263614,2.2058285694704582,2.4632999978282877,0.1102826642990112,0.09119510710239409,0.007141189031036496,0.4000020003651383,0.7420305931568143,7e-05,1,0.5,-2.7409891807535907,385.762455409186,46.41456613507212,0.0030219852278003533,0.29569746917501644,"{'low_band_power': np.float64(0.0009933871759749873), 'mid_band_power': np.float64(0.04878589472790281), 'high_band_power': np.float64(0.9481694192206539)}",{'high_to_low_ratio': np.float64(954.4812356672984)},"{'mean_spectral_entropy_time': np.float64(4.259230335160791), 'var_spectral_centroid_time': np.float64(419660.3889053034)}",2.492193289937441e-13,"{'wavelet_energy_low_scale': np.float64(0.8412476123760277), 'wavelet_energy_mid_scale': np.float64(0.0050372377385714045), 'wavelet_energy_high_scale': np.float64(0.01286983209830424)}",1.0,4.0,1.6767512695409816,1.6742869799845188,0.00543105304241176,5.820887312024912,3164.907394743932,0.2654530498352505,1005.02914286186,0.6514153714654045,2.2055142837564508,2.463599997828023,0.116050728559494,0.10325972318649285,0.010150733667407022,0.4000020003651383,0.8177633428573605,7e-05,1,0.5,0,0.01462649568915366,-0.4093475578829138,-0.4190237978140543,210.81180956975246,38.9008819998108,0.0034460071544483587,0.295357584515802,"{'low_band_power': np.float64(0.0024569529752456547), 'mid_band_power': np.float64(0.05212125193506533), 'high_band_power': np.float64(0.94435640063766)}",{'high_to_low_ratio': np.float64(384.360795730427)},"{'mean_spectral_entropy_time': np.float64(3.230803183774613), 'var_spectral_centroid_time': np.float64(765224.6837873477)}",1.6310460144898207e-13,"{'wavelet_energy_low_scale': np.float64(0.47306262654331055), 'wavelet_energy_mid_scale': np.float64(0.005271300703021184), 'wavelet_energy_high_scale': np.float64(0.01702396195451235)}",1.0,5.0,-0.14792159923581105,-1.4538666384117218,0.017255038619041388
"MATLAB 2-48 PM Tue, Jun 11, 2024 Run3 .csv",5.470563111852253,2152.3079383726217,0.16104826770912875,782.8357871538103,0.049870532320340506,0.12700129858888345,0.1296999998850774,0.23085364818573,0.1368455094099045,0.04595094795412625,7.800078007684428,11.078235330581665,0.00459,3,0.05128205128205128,0.5571317547952582,21.924796627877857,13.849962523624637,0.016668178545028577,0.3926773416843292,"{'low_band_power': np.float64(0.0005480769865963548), 'mid_band_power': np.float64(0.05397752554545891), 'high_band_power': np.float64(0.9454203860714863)}",{'high_to_low_ratio': np.float64(1724.9773465999679)},"{'mean_spectral_entropy_time': np.float64(5.008759166028911), 'var_spectral_centroid_time': np.float64(42542.186081711676)}",1.2501276570720914e-11,"{'wavelet_energy_low_scale': np.float64(21.346135268697758), 'wavelet_energy_mid_scale': np.float64(3.024163709078842), 'wavelet_energy_high_scale': np.float64(0.6173471467404741)}",0.22,2.0,0.11718575490792779,-1.2938561574674865,0.08410180807113651,4.722460377041385,1605.3916245333817,0.15374737615355302,750.9546631363486,0.077116959516201,0.16192333319000773,0.14949999986785834,0.2502152478694916,0.1489107680320739,0.029202682101785706,6.100061006009617,8.873773952722546,0.00437,3,0.04918032786885246,1,0.04229342529031099,0.17179899027599563,-0.16350301722412347,12.81090307084702,10.956792684468235,0.022836541228363608,0.47625600336245966,"{'low_band_power': np.float64(0.0002490213196960654), 'mid_band_power': np.float64(0.11242020316706905), 'high_band_power': np.float64(0.8873203809250118)}",{'high_to_low_ratio': np.float64(3563.23057804047)},"{'mean_spectral_entropy_time': np.float64(4.324278872813291), 'var_spectral_centroid_time': np.float64(53000.69620757014)}",1.11818813432242e-10,"{'wavelet_energy_low_scale': np.float64(73.90116957225574), 'wavelet_energy_mid_scale': np.float64(9.243099455625016), 'wavelet_energy_high_scale': np.float64(0.2994141867872595)}",0.34375,2.0,0.48922017801662154,1.1923348838434622,0.038435984849929786
"MATLAB 2-49 PM Thu, Oct 17, 2024 Run0 .csv",5.7239426296915354,2499.3307834585707,0.34083542507856307,1248.6249303364286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.309452668766424,1717.472495137332,0.34107176520230875,1309.2501875235982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0844378554821014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 2-50 PM Fri, Jun 14, 2024 Run17 .csv",5.837472982339367,2370.34321931259,0.2458024279295873,959.1107495013798,0.06584300078728153,0.1430840578443658,0.1557999998612587,0.0882808756828308,0.06152237772941585,0.017878584552401967,7.000070006896282,4.240712071657178,0.00394,1,0.014285714285714285,1.0976850049205782,46.9599802370142,17.18734406243017,0.005136388458982679,0.4601700691134979,"{'low_band_power': np.float64(0.0011830947151504868), 'mid_band_power': np.float64(0.0545849755120731), 'high_band_power': np.float64(0.9440303403769991)}",{'high_to_low_ratio': np.float64(797.9330211587672)},"{'mean_spectral_entropy_time': np.float64(4.876450334289082), 'var_spectral_centroid_time': np.float64(206314.91433425774)}",1.3806065863050387e-13,"{'wavelet_energy_low_scale': np.float64(1.5977550858174756), 'wavelet_energy_mid_scale': np.float64(1.1927848127571552), 'wavelet_energy_high_scale': np.float64(0.0850210959115855)}",1.0,0.0,-0.021393149258096964,-1.2072509727333158,0.03157496333122262,4.847783256483006,1567.0552647022303,0.23012302234639778,962.770728918065,0.06985677097124322,0.15079846140498526,0.15809999985991263,0.0745871043205261,0.060883694887161194,0.012792549741105306,6.6000660065022085,3.690082004070279,0.00496,1,0.030303030303030304,4,0.014628158013025925,0.38759697834593365,0.18012739798995897,27.264807821619563,12.218442731716605,0.006638705959638694,0.46324591325660447,"{'low_band_power': np.float64(0.0014657268391068845), 'mid_band_power': np.float64(0.13738379779132598), 'high_band_power': np.float64(0.8611326188789623)}",{'high_to_low_ratio': np.float64(587.5123494386435)},"{'mean_spectral_entropy_time': np.float64(3.770274866075591), 'var_spectral_centroid_time': np.float64(219072.0558357317)}",1.2783747259837375e-12,"{'wavelet_energy_low_scale': np.float64(6.006059696663114), 'wavelet_energy_mid_scale': np.float64(4.305610441592769), 'wavelet_energy_high_scale': np.float64(0.048873710446351575)}",1.0,1.0,-0.3822476448385827,-1.434503262178779,0.023847639858722736
"MATLAB 2-50 PM Thu, Oct 3, 2024 Run1 .csv",5.89409102156904,2499.302804379446,0.3178989838830639,1310.7337600834924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.868224744752492,2721.519316841385,0.3168486664254025,1142.5163715262322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.004246534109115546,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 2-50 PM Tue, Mar 19, 2024 Run0 .csv",2.85243707962859,586.3903883440167,0.05268309463323755,1210.7278562858194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.75742684321958,1899.5397113790793,0.10645512269177841,1714.6715308044995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.030643283128738402,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 2-50 PM Tue, Oct 22, 2024 Run10 .csv",5.482464984613989,2226.1644646055615,0.23880618536150583,1302.7504607835465,0.0006457079639984205,0.06761428565437931,0.067599999940116,0.1468045282363891,0.1313893973827362,0.012618554703179187,15.001500163306373,1.9602570736408234,0.0018,3,0.0,0.9218473901524876,12.91942392758052,9.096014184028256,0.01613943484104983,0.009549874819340026,"{'low_band_power': np.float64(0.0001222779396634576), 'mid_band_power': np.float64(0.16171760105880797), 'high_band_power': np.float64(0.8377096615973117)}",{'high_to_low_ratio': np.float64(6850.865036677248)},"{'mean_spectral_entropy_time': np.float64(4.401508573838336), 'var_spectral_centroid_time': np.float64(323382.1058843227)}",4.802664592366177e-12,"{'wavelet_energy_low_scale': np.float64(3.0229195919439245), 'wavelet_energy_mid_scale': np.float64(0.0113588908554286), 'wavelet_energy_high_scale': np.float64(0.019443906415561873)}",0.13333333333333333,0.0,-0.6752988919423362,-0.5860625006782736,0.017656946182251,5.464840969932133,2125.9169108677706,0.2668019350487496,1237.3448070112613,0.0008669969274088798,0.06752142851160449,0.0675999999401018,0.1087463557720184,0.1025805604457855,0.0056451468533127245,15.001500163306373,1.5084634971618647,0.0015,3,0.0,0,0.030293571074803686,0.04205520793637943,0.6434734715156,8.946801143656065,7.190951281860125,0.015122666182754105,0.012840322643053596,"{'low_band_power': np.float64(0.0001646620967264231), 'mid_band_power': np.float64(0.29705005923819544), 'high_band_power': np.float64(0.7019957730045933)}",{'high_to_low_ratio': np.float64(4263.25054132476)},"{'mean_spectral_entropy_time': np.float64(4.129619418470954), 'var_spectral_centroid_time': np.float64(372825.03693774814)}",3.679567933290597e-12,"{'wavelet_energy_low_scale': np.float64(3.456520711880901), 'wavelet_energy_mid_scale': np.float64(0.00954246206774432), 'wavelet_energy_high_scale': np.float64(0.011084495200773559)}",0.13333333333333333,0.0,-0.49734384008331967,-1.0838534413654366,0.008776106238365153
"MATLAB 2-51 PM Mon, May 13, 2024 Run1 .csv",5.837293700207608,2060.1450653007037,0.35733210580868424,1283.2599255531686,0.030733347421553713,0.11288977262734944,0.11699999989659116,0.0405422246456146,0.0248636531829834,0.004293959098279724,8.90008900876813,2.2486557888984637,0.00485,3,0.0,0.021731966539339505,3.7778925072683167,7.935397006164406,0.005109035453943946,0.27224208806766653,"{'low_band_power': np.float64(0.0019360930748243824), 'mid_band_power': np.float64(0.17907544070444317), 'high_band_power': np.float64(0.8183033468485369)}",{'high_to_low_ratio': np.float64(422.65702898749475)},"{'mean_spectral_entropy_time': np.float64(5.305859983125124), 'var_spectral_centroid_time': np.float64(134546.97087162416)}",3.590947244057949e-14,"{'wavelet_energy_low_scale': np.float64(3.293396615418009), 'wavelet_energy_mid_scale': np.float64(3.5338141811018473), 'wavelet_energy_high_scale': np.float64(0.11374722163536843)}",0.5405405405405406,2.0,1.0038476373843843,2.107958305093259,0.004966819286346399,4.679808640997599,1454.7932680224592,0.20831031069754954,818.9220843424542,0.03718505522780401,0.10918461528797166,0.11169999990152224,0.0616187584400177,0.036154332160949695,0.006471161884843099,9.200092009063685,3.4245659971237146,0.0047,3,0.0,4,0.012387787465299121,-0.053061195830504046,-0.1067301740150716,2.4321028116193935,7.991919020131007,0.009412490211560676,0.3405704652594999,"{'low_band_power': np.float64(0.0009628625942734419), 'mid_band_power': np.float64(0.1682756682631097), 'high_band_power': np.float64(0.8307032098321752)}",{'high_to_low_ratio': np.float64(862.7432561745825)},"{'mean_spectral_entropy_time': np.float64(4.377095156498278), 'var_spectral_centroid_time': np.float64(39928.51516278952)}",1.4381764734405531e-12,"{'wavelet_energy_low_scale': np.float64(12.976471749307914), 'wavelet_energy_mid_scale': np.float64(10.320967968121256), 'wavelet_energy_high_scale': np.float64(0.10593317863477017)}",0.6122448979591837,1.0,1.1994315286052444,1.621301599631093,0.007744029462337446
"MATLAB 2-51 PM Thu, May 23, 2024 Run1 .csv",4.45469889775654,1074.691398043317,0.43848517527013015,1312.6631892359367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.128872767743359,953.046270428813,0.33833617502295343,1394.8521240153182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 2-51 PM Thu, Oct 24, 2024 Run11 .csv",5.5457756656023065,2065.924591454085,0.2655004518823171,1284.1192045717437,0.02659611987157361,0.07862777770817915,0.07909999992973515,0.2780101597309113,0.1852366578578949,0.022661084026942953,12.700127012511826,23.62476460576058,0.00616,3,0.0,0.753964848623822,11.522253563183082,10.718494189447766,0.02593742691996877,0.33825348555930235,"{'low_band_power': np.float64(0.00013497061535113034), 'mid_band_power': np.float64(0.18645779425011408), 'high_band_power': np.float64(0.8131827150034828)}",{'high_to_low_ratio': np.float64(6024.8870681071)},"{'mean_spectral_entropy_time': np.float64(4.262563053678659), 'var_spectral_centroid_time': np.float64(328747.10128591466)}",4.912181925453474e-11,"{'wavelet_energy_low_scale': np.float64(84.98884987606372), 'wavelet_energy_mid_scale': np.float64(0.3616936670365015), 'wavelet_energy_high_scale': np.float64(0.5005470348028939)}",0.1554959785522788,3.0,0.2854695016745532,3.6999301376169997,0.026134272217750526,5.367221200778273,2095.154750049749,0.24592452468478537,1123.2044738144507,0.023601554514023557,0.07709218743176087,0.08219999992734706,0.2054746794700623,0.1613997805118561,0.019043747628088862,12.900129012708863,20.921711676120758,0.00673,3,0.0,7,0.030423196131788843,-0.02676581267212701,0.4249546172827576,7.056942601182513,7.596528906240287,0.027245828106957363,0.3061471635490272,"{'low_band_power': np.float64(9.798628897196935e-05), 'mid_band_power': np.float64(0.26126305735250155), 'high_band_power': np.float64(0.7380947863340689)}",{'high_to_low_ratio': np.float64(7532.633331436947)},"{'mean_spectral_entropy_time': np.float64(3.9432092520028346), 'var_spectral_centroid_time': np.float64(423350.94551160024)}",5.3108799214329285e-11,"{'wavelet_energy_low_scale': np.float64(98.36876015110325), 'wavelet_energy_mid_scale': np.float64(0.30652231570644495), 'wavelet_energy_high_scale': np.float64(0.36649183719961664)}",0.17585301837270342,1.0,-0.5374965204306162,1.0005562739166143,0.0250898265838623
"MATLAB 2-51 PM Thu, Oct 31, 2024 Run20 .csv",5.604886459598435,2529.9411659280318,0.27441051911866576,1318.2556911947383,0.3291499996827847,7.964849992933671,7.964849992933671,0.0876980936527252,0.0854202961921692,0.0017379839908264656,0.15000075013692685,0.2565628814697265,1.5e-05,0,1.0,-4.271504425494179,1110.3451428423564,77.28634602375166,0.0016936903808931572,0.041325323135376436,"{'low_band_power': np.float64(0.003090709427837749), 'mid_band_power': np.float64(0.046624483915653776), 'high_band_power': np.float64(0.947866450341265)}",{'high_to_low_ratio': np.float64(306.6824858409254)},"{'mean_spectral_entropy_time': np.float64(4.397773760875195), 'var_spectral_centroid_time': np.float64(409521.2219318955)}",6.106772475619994e-14,"{'wavelet_energy_low_scale': np.float64(0.27878281030788127), 'wavelet_energy_mid_scale': np.float64(0.002350449103454252), 'wavelet_energy_high_scale': np.float64(0.006467880913168382)}",0.0,4.0,0.08668592141789466,-1.4999999999999991,0.00212680101394655,5.808414246002032,3137.0413062185476,0.30802680925646675,1020.6990382826211,0.3309499996811893,7.9640499929343775,7.9640499929343775,0.1145786738395691,0.0977229726314544,0.012285213342062984,0.15000075013692685,0.29686351180076587,1.5e-05,0,1.0,0,0.01552436232566833,-0.4738190860185399,-1.0009263306461547,110.00693179590652,39.096874953411046,0.003017770878897671,0.041555489979947985,"{'low_band_power': np.float64(0.007323107264042841), 'mid_band_power': np.float64(0.050538892489826695), 'high_band_power': np.float64(0.9410318110581082)}",{'high_to_low_ratio': np.float64(128.50171069849878)},"{'mean_spectral_entropy_time': np.float64(3.280750826484637), 'var_spectral_centroid_time': np.float64(711924.7935680755)}",6.105322359740165e-14,"{'wavelet_energy_low_scale': np.float64(0.1530391351692662), 'wavelet_energy_mid_scale': np.float64(0.002428359648053143), 'wavelet_energy_high_scale': np.float64(0.0067995699388660735)}",0.0,2.0,0.149360142824623,-1.4999999999999996,0.015008404254913357
"MATLAB 2-52 PM Thu, Oct 3, 2024 Run2 .csv",5.870362345789214,2396.0285998164977,0.28383992747659503,1262.1029629625496,0.004487016373076333,0.404379166308767,0.4038999996430139,0.1799614202976227,0.1583573627471924,0.018518760749112077,2.500025002462958,3.9148720204830165,0.00043,1,0.0,-2.158259108119738,135.219779346467,23.45097699965375,0.010198339408420645,0.011096062178559997,"{'low_band_power': np.float64(0.0003299373325425243), 'mid_band_power': np.float64(0.08910775774843832), 'high_band_power': np.float64(0.9085087625159051)}",{'high_to_low_ratio': np.float64(2753.579764723384)},"{'mean_spectral_entropy_time': np.float64(3.815390835791178), 'var_spectral_centroid_time': np.float64(752528.7875272701)}",6.86337543487149e-12,"{'wavelet_energy_low_scale': np.float64(7.237842333970411), 'wavelet_energy_mid_scale': np.float64(0.0559703269718404), 'wavelet_energy_high_scale': np.float64(0.08939745464658365)}",1.0,7.0,-0.13617764780597466,-1.4621873001442125,0.03826699733734132,5.9409617666748815,2717.443995925479,0.2668088863237668,1056.0154616334894,0.004607805872488389,0.40452499964197064,0.4038999996430954,0.2012236475944519,0.1660697472095489,0.023459847289906938,2.500025002462958,4.193905743360519,0.00033,1,0.0,0,0.036889549922943125,-0.966381767147484,0.07381740987300976,86.94897648502416,18.677036812744138,0.010773852919599562,0.011390657874214397,"{'low_band_power': np.float64(0.00047816304853634674), 'mid_band_power': np.float64(0.09202894903945903), 'high_band_power': np.float64(0.9069120032502771)}",{'high_to_low_ratio': np.float64(1896.6584850634683)},"{'mean_spectral_entropy_time': np.float64(3.367673401351667), 'var_spectral_centroid_time': np.float64(849648.1907342259)}",6.446080801025207e-12,"{'wavelet_energy_low_scale': np.float64(5.815980141225608), 'wavelet_energy_mid_scale': np.float64(0.02947716811698267), 'wavelet_energy_high_scale': np.float64(0.10346561497006854)}",1.0,4.0,0.0017349784430517618,-1.4130006185121733,0.04710639357566829
"MATLAB 2-52 PM Tue, Oct 15, 2024 Run4 .csv",4.084989204683885,1285.3577797090445,0.17859883476287586,1185.1842440638077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.8588498750640947,824.7938741311058,0.11435858646423204,856.9195661999698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0279169940948486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"MATLAB 2-52 PM Tue, Oct 22, 2024 Run11 .csv",5.49012532734166,2335.2758877786714,0.23814383221894245,1288.1890884863362,7.378202337253875e-05,0.07316153839671681,0.07319999993513981,0.1417252647876739,0.12866664230823516,0.010776653230445113,14.001400152419281,1.7921967434883115,0.0013,3,0.0,0.8572613259817371,13.330475007971444,9.15559979581927,0.015479626452478846,0.0010084810269086657,"{'low_band_power': np.float64(0.0001361807170809818), 'mid_band_power': np.float64(0.10641613942389876), 'high_band_power': np.float64(0.8930988177543169)}",{'high_to_low_ratio': np.float64(6558.18853724513)},"{'mean_spectral_entropy_time': np.float64(4.343660792456624), 'var_spectral_centroid_time': np.float64(377043.9949382372)}",6.770699027612862e-12,"{'wavelet_energy_low_scale': np.float64(2.2422647185067084), 'wavelet_energy_mid_scale': np.float64(0.01111812316938475), 'wavelet_energy_high_scale': np.float64(0.020054519812505014)}",0.20588235294117646,0.0,-0.39098568707467374,-1.0148822703825535,0.016925898492336208,5.710376304118723,2304.429201424587,0.2974987071393821,1184.4964476885264,0.000914446836220124,0.07326153839662825,0.073199999935158,0.1028080189228057,0.09682791709899895,0.007436280468828187,14.001400152419281,1.3103587293624874,0.0018,3,0.0,0,0.034417001008987445,-0.633208119970608,0.5961973900651615,11.203170611916091,7.500627517753421,0.013706589039312624,0.012481949686470276,"{'low_band_power': np.float64(0.0002007091964705527), 'mid_band_power': np.float64(0.21709541453642517), 'high_band_power': np.float64(0.7813768964516491)}",{'high_to_low_ratio': np.float64(3893.079690378262)},"{'mean_spectral_entropy_time': np.float64(4.187063379053551), 'var_spectral_centroid_time': np.float64(514478.61339982337)}",2.6646503057679637e-12,"{'wavelet_energy_low_scale': np.float64(2.165518732882099), 'wavelet_energy_mid_scale': np.float64(0.0084337274523454), 'wavelet_energy_high_scale': np.float64(0.01103898414175102)}",0.20588235294117646,0.0,-0.650816999080759,-0.7699756013723666,0.011723589003086052
"MATLAB 2-53 PM Thu, Oct 24, 2024 Run12 .csv",5.523639871939713,2075.6616876089365,0.25917170402221057,1290.069460528208,0.023730507395556447,0.07393846147294916,0.07874999993022219,0.2033016157150269,0.1779451358318329,0.012008780798016936,13.500675045713765,4.797442395687102,0.0024,3,0.0,0.6171587142463287,10.0815024398454,7.592488285689711,0.02677667821999922,0.3209494344731314,"{'low_band_power': np.float64(0.00014289717324224822), 'mid_band_power': np.float64(0.1845242553734755), 'high_band_power': np.float64(0.815088935486053)}",{'high_to_low_ratio': np.float64(5704.024208402382)},"{'mean_spectral_entropy_time': np.float64(4.327955110164377), 'var_spectral_centroid_time': np.float64(319300.10670580296)}",4.568879184138925e-11,"{'wavelet_energy_low_scale': np.float64(17.793037483120788), 'wavelet_energy_mid_scale': np.float64(0.07743968906195972), 'wavelet_energy_high_scale': np.float64(0.10962373088157702)}",0.27450980392156865,0.0,0.3586945074712988,-0.6951423052647754,0.017180825471877992,5.346026428572886,2105.805273154277,0.24349439454001873,1124.7426118951869,0.020409410013985375,0.06987499993808827,0.07719999993160567,0.200395416021347,0.1649395227432251,0.025850695522903526,14.50072504909997,4.601759353876113,0.00585,3,0.0,2,0.023213163261060356,0.08232529375358993,0.41932424812963337,6.211408796672881,7.1204747757039115,0.02814354693104526,0.29208458006538585,"{'low_band_power': np.float64(0.00010145712751918143), 'mid_band_power': np.float64(0.2598427385130627), 'high_band_power': np.float64(0.7394017427118053)}",{'high_to_low_ratio': np.float64(7287.824530336859)},"{'mean_spectral_entropy_time': np.float64(4.01186309413174), 'var_spectral_centroid_time': np.float64(422251.39191980334)}",5.84736977265477e-11,"{'wavelet_energy_low_scale': np.float64(20.44650419196808), 'wavelet_energy_mid_scale': np.float64(0.06513437998049537), 'wavelet_energy_high_scale': np.float64(0.08077426773383069)}",0.20634920634920634,0.0,-0.7445854373325911,-0.2573094980346009,0.02898489236831661
"MATLAB 2-54 PM Fri, Aug 23, 2024 Run2 .csv",5.561999895371088,2471.1353101708573,0.3206250463055435,1476.6997427679357,0.4889184894992723,1.0519142847838148,1.1043999990165219,0.0533402979373931,0.0345087921619415,0.012514990379824478,0.8000080007881465,0.2924055826663968,0.00017,1,0.375,0.4510951458445321,1.7256695735933505,14.1892433699357,0.003759206643140044,0.46478928613442383,"{'low_band_power': np.float64(0.004837100307362935), 'mid_band_power': np.float64(0.2858006494783726), 'high_band_power': np.float64(0.7062362854432053)}",{'high_to_low_ratio': np.float64(146.00406040126703)},"{'mean_spectral_entropy_time': np.float64(4.159882572010054), 'var_spectral_centroid_time': np.float64(534395.56965979)}",3.1531827488493414e-15,"{'wavelet_energy_low_scale': np.float64(0.18894256528705297), 'wavelet_energy_mid_scale': np.float64(0.0034504344358216718), 'wavelet_energy_high_scale': np.float64(0.005762860102867659)}",1.0,1.0,0.17840161568141502,-1.5897389431391338,0.0231633368134499,4.935976661687194,1623.3385816310176,0.3283311205151503,1264.7707702259013,0.5352611063721818,1.0433499990782023,1.1742999989620346,0.0337711584568023,0.0239049863815307,0.007237267973040062,0.7000070006896282,0.1670650386810299,0.00065,0,1.0,0,0.014778375625610374,0.986568505186783,0.3213087897382389,9.278475838700746,13.729696472257139,0.0024597163182042566,0.5130216196339522,"{'low_band_power': np.float64(0.010920778738892328), 'mid_band_power': np.float64(0.457340385343226), 'high_band_power': np.float64(0.5313119238388393)}",{'high_to_low_ratio': np.float64(48.651468594146166)},"{'mean_spectral_entropy_time': np.float64(3.4452177864806868), 'var_spectral_centroid_time': np.float64(408180.13349682215)}",5.0018587671996935e-15,"{'wavelet_energy_low_scale': np.float64(0.2959294712750288), 'wavelet_energy_mid_scale': np.float64(0.0018372352546160704), 'wavelet_energy_high_scale': np.float64(0.0031790454531436855)}",0.0,3.0,0.22264472520702264,-1.507362513929004,0.012851082682609549
"MATLAB 2-54 PM Fri, Jun 14, 2024 Run18 .csv",5.802957388129247,2343.3779294585765,0.23025644461967415,946.0488595879076,0.0416250143232149,0.1106348313627491,0.10539999990613858,0.0901949965953827,0.06328839361667629,0.01749015982099557,9.000090008866648,5.588911153078076,0.00409,1,0.0,0.9430220806326494,31.84111247617267,14.578293780299097,0.0061869377826142425,0.37623787925101954,"{'low_band_power': np.float64(0.0008780902805186334), 'mid_band_power': np.float64(0.05665411007092649), 'high_band_power': np.float64(0.9422822824567597)}",{'high_to_low_ratio': np.float64(1073.1041025761178)},"{'mean_spectral_entropy_time': np.float64(4.618658318789426), 'var_spectral_centroid_time': np.float64(378135.28101732425)}",1.999611258140105e-13,"{'wavelet_energy_low_scale': np.float64(2.4953841346888437), 'wavelet_energy_mid_scale': np.float64(1.4877095477751379), 'wavelet_energy_high_scale': np.float64(0.09657092873081506)}",1.0,2.0,0.014299046219962959,-1.38752413459946,0.03213348954916002,4.821138981628408,1557.1534225053165,0.22343569753911735,964.4692355366666,0.05033917375525356,0.13490684919565973,0.13019999988463393,0.0852031183242797,0.06015762686729425,0.013117639915389235,7.400074007290355,4.265555163621899,0.00485,3,0.0,4,0.01791933615465422,0.04969489140561701,0.18500992016628046,16.029247792652196,12.76574998068307,0.007985023194015199,0.37314023754453746,"{'low_band_power': np.float64(0.001115888076025432), 'mid_band_power': np.float64(0.15045239433259908), 'high_band_power': np.float64(0.8484140041673706)}",{'high_to_low_ratio': np.float64(760.303853401902)},"{'mean_spectral_entropy_time': np.float64(3.6173130848244788), 'var_spectral_centroid_time': np.float64(242120.7207224609)}",1.6479318983724477e-12,"{'wavelet_energy_low_scale': np.float64(9.037865420388222), 'wavelet_energy_mid_scale': np.float64(5.451818756641835), 'wavelet_energy_high_scale': np.float64(0.05252983150126044)}",0.4015151515151515,0.0,-0.22212486872446116,-1.027555088791416,0.024823976457118972
