a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_peaks_per_second,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a0_skewness,a0_kurtosis,a0_crest_factor,a0_burstiness,a0_spectral_flux,a0_low_band_power,a0_mid_band_power,a0_high_band_power,a0_high_to_low_ratio,a0_mean_spectral_entropy_time,a0_var_spectral_centroid_time,a0_wavelet_energy_low_scale,a0_wavelet_energy_mid_scale,a0_wavelet_energy_high_scale,a0_regime_dominance,a0_rms_change_points,a0_skew_peak_magnitude,a0_kurtosis_peak_magnitude,a0_iqr_peak_magnitude,a0_mean_peak_magnitude,a0_max_peak_magnitude,a0_std_peak_magnitude,a0_max_to_mean_peak_ratio,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_peaks_per_second,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,a1_skewness,a1_kurtosis,a1_crest_factor,a1_burstiness,a1_low_band_power,a1_mid_band_power,a1_high_band_power,a1_high_to_low_ratio,a1_mean_spectral_entropy_time,a1_var_spectral_centroid_time,a1_spectral_flux,a1_wavelet_energy_low_scale,a1_wavelet_energy_mid_scale,a1_wavelet_energy_high_scale,a1_regime_dominance,a1_rms_change_points,a1_skew_peak_magnitude,a1_kurtosis_peak_magnitude,a1_iqr_peak_magnitude,a1_mean_peak_magnitude,a1_max_peak_magnitude,a1_std_peak_magnitude,a1_max_to_mean_peak_ratio,file_name
5.117713706607439,2285.2461579381156,0.6994351970008276,1928.6225968880506,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.202090406535041,1450.7149429730744,0.5275880562336046,1806.1342072196326,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-11 PM Thu, Oct 31, 2024 Run0 .csv"
4.758882781680749,2231.4792159018084,0.5003051344906332,1959.53454003124,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,3.4234716510019396,1130.3240258866279,0.2946244055680111,1707.5610364783795,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-12 PM Tue, Oct 29, 2024 Run3 .csv"
4.889535320517122,1207.072189506606,0.16269278755113492,719.7815548255314,0.12665394683725023,0.15958602136383007,0.1191999998938531,6.266708450281234,0.003533333333333333,3,0.32978723404255317,-0.012210770828056668,0.10520864422441534,4.3265767846013,0.7936406068329751,5.1753026465601097e-14,0.0069464044257070735,0.06304090718235397,0.9299907526203285,133.88088219837053,4.438088875760747,22209.12951568454,11.337610082879252,2.150176160265587,0.18273376790332774,0.14691943127962084,1,0.890977795719339,-0.018576403480835335,0.002979449033737199,0.017961393024059007,0.0238619363307952,0.0022487420524530755,1.3285125657476848,5.141476006633923,1322.0650845430475,0.2166023508241335,880.2310511669583,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-16 PM Mon, Mar 11, 2024 Run7 .csv"
4.214147572747791,1383.826301201915,0.3469765053723482,1624.0075376504385,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.069108968773936,1088.147978099925,0.27727025596437477,1443.8719634813472,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-18 PM Fri, May 31, 2024 Run4 .csv"
5.534398459706222,2987.1984202269564,0.6132780227799011,1684.1936324169887,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.838041775802782,2374.245989004593,0.4698977505818726,1847.4529459797184,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-19 PM Tue, Oct 29, 2024 Run4 .csv"
6.385400336663244,3347.1986097132653,0.577860757343406,1531.206244712009,0.6776161900848157,0.9991749991168393,0.9792499991333763,0.5000050004925916,5e-05,1,0.4,0.01579579790687267,0.0189726705467943,4.799051712471095,0.6781756856243939,3.62896615349327e-15,0.03673587144920617,0.028222354685805643,0.929291074786215,25.296557237552513,5.794642890447643,42032.31681391158,0.9673974655725944,0.8592877216582975,1.9790191546465354,1.0,3,0.16039481206476733,-1.4731179050127234,0.0015048241615294982,0.01621817493438716,0.0175290811061859,0.0009166912465084413,1.0808294507305656,6.1569258040719825,3385.7811082832354,0.43569798993129344,1071.43258709403,0.0586521787226097,0.09968499991176177,0.08069999992885268,10.10010100995035,0.00496,3,0.0,0.019818645542678415,0.019897548642394014,4.596681407900155,0.588375169529286,2.471946158534759e-13,0.023095000324341884,0.010585964617204006,0.9642459108769582,41.751283712287,5.565561078561935,11443.348852333855,3.282728498101725,3.0692482798620397,8.691824279006934,0.05571847507331378,1,1.112065135940581,1.2531691583830655,0.005687747001647904,0.03367694710740944,0.0480245804786682,0.004440604391300708,1.4260372332889422,"MATLAB 1-21 PM Fri, Jun 14, 2024 Run2 .csv"
5.033327802055983,2945.115815149079,0.5754356235065301,1778.0441761331517,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,4.204908423855236,2260.878385852183,0.41334795941325153,1953.8599767248488,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-21 PM Tue, Oct 29, 2024 Run5 .csv"
2.2860915293552453,1332.4584952359485,0.10285828040829383,602.6900435294292,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,2.0074950708753074,1277.912178111972,0.05437234353716822,390.7514018204949,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-27 PM Fri, Sep 13, 2024 Run0 .csv"
4.819871886439123,2436.9044926215056,0.5462613221678451,1902.3931726232497,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,3.7850763350037813,1706.485084177225,0.3629156497533747,1935.8390651940651,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-28 PM Tue, Oct 29, 2024 Run6 .csv"
4.8965905035187784,1708.6227782349442,0.7013477192967466,1674.7003618382298,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,3.949429513231306,1463.72055762861,0.49191137259383383,1837.674067722152,,,,,,0,0.0,,,,,,,,,,,,,,,,0,,,,,,,,"MATLAB 1-30 PM Thu, Oct 31, 2024 Run1 .csv"
