file_name,a0_spectral_entropy,a0_spectral_centroid,a0_spectral_flatness,a0_spectral_bandwidth,a0_std_dev_time_diff,a0_mean_time_diff,a0_median_time_diff,a0_max_peak,a0_median_peak,a0_std_peak,a0_peaks_per_second,a0_sum_peak_magnitude,a0_percent_time_above_threshold,a0_num_boilings,a0_unused_peak_proportion,a1_spectral_entropy,a1_spectral_centroid,a1_spectral_flatness,a1_spectral_bandwidth,a1_std_dev_time_diff,a1_mean_time_diff,a1_median_time_diff,a1_max_peak,a1_median_peak,a1_std_peak,a1_peaks_per_second,a1_sum_peak_magnitude,a1_percent_time_above_threshold,a1_num_boilings,a1_unused_peak_proportion,num_peak_mag_high_diff,avg_peak_mag_diff,peak_mag_correlation
"MATLAB 2-28 PM Thu, Oct 31, 2024 Run12 .csv",5.412275109283332,2319.3012616825754,0.19953890339749694,1275.9276750288043,0.02308697085057925,0.0790759999299358,0.0882999999217846,0.1365926706790924,0.1159569180011749,0.010623904155714363,13.000650044020663,3.0265053093433374,0.0036,3,0.0,6.0108535734662105,3008.7623716315347,0.23481763624757684,1096.8846747687967,0.02371379883113442,0.07911199992990388,0.09499999991582353,0.1462570858001709,0.1254362821578979,0.015327314645715587,13.000650044020663,3.2175383031368248,0.0031,3,0.0,1,0.014348221100293677,0.3556909274890371
"MATLAB 4-08 PM Thu, Sep 5, 2024 Run3 .csv",5.5578809302598415,2485.937755436061,0.2287116006390278,1320.7822502391705,0.42448241250192903,0.81935454472971,0.9014999992052122,0.3720944392681122,0.3471501475572586,0.11726370036544459,1.2000120011822197,3.321457912921905,0.00246,0,1.0,5.880188985958218,3023.2135416775295,0.20939239548382083,1310.0270104363062,0.4240494184265684,0.8191363629117222,0.9037999992031862,0.3245459794998169,0.25246702253818515,0.09620829347715189,1.2000120011822197,2.651579847335815,0.00467,0,1.0,0,0.06931154549121854,0.8564675110467698
"MATLAB 3-08 PM Mon, Oct 28, 2024 Run14 .csv",5.773375678984408,2302.7029122635163,0.2500705031081796,1348.57140549139,0.0013499999987832967,0.35244999968772583,0.35244999968772583,0.1524235236644745,0.1521350240707397,0.004655022971878842,3.0003000326612748,0.4469661879539489,0.0002,1,0.0,5.850472374418734,2693.365526799706,0.251335035871826,1197.908096328297,0.0014999999986910484,0.34959999969025074,0.34959999969025074,0.1805699038505554,0.1622402203083038,0.009063582844328554,3.0003000326612748,0.5033668947219848,0.0002,1,0.0,0,0.018800235589345293,0.4099456780183558
"MATLAB 2-51 PM Thu, Oct 31, 2024 Run20 .csv",5.604886459598436,2529.941165928032,0.2744105191186668,1318.2556911947386,0.3291499996827847,7.964849992933671,7.964849992933671,0.0876980936527252,0.0854202961921692,0.0017379839908264656,0.15000075013692685,0.2565628814697265,1.5e-05,0,1.0,5.808414246002034,3137.041306218547,0.3080268092564668,1020.6990382826211,0.3309499996811893,7.9640499929343775,7.9640499929343775,0.1145786738395691,0.0977229726314544,0.012285213342062984,0.15000075013692685,0.29686351180076587,1.5e-05,0,1.0,0,0.01552436232566833,-0.47381908601853995
"MATLAB 4-01 PM Thu, Oct 17, 2024 Run11 .csv",4.889458573882263,2102.0073110706735,0.20569833558768358,1170.1628537283812,0.010185624113994702,0.06208571423071017,0.0579999999486176,0.1265530133247375,0.12260108292102814,0.006743862891511367,16.003200654305864,0.9696394240856169,0.0036,3,0.0,5.770145014938655,2326.4527818870333,0.30630135667540237,1075.1466356507076,0.01318709943575202,0.06605714279862071,0.05789999994871271,0.1174559593200683,0.10173465907573695,0.008684984222824719,16.003200654305864,0.8389407551288601,0.0022,3,0.0,0,0.019678852856159224,-0.5386699810842746
"MATLAB 1-02 PM Thu, Nov 7, 2024 Run8 .csv",5.700523466214685,2294.8718454381756,0.2601321043988069,1356.9178434613618,0.0009449338594950527,0.23580999979124032,0.23559999979126295,0.2867351841926575,0.2551923477649689,0.02265522873123496,4.20008400539781,5.321330028772353,0.0004,1,0.0,5.308989046859168,2144.0924624139006,0.24034658443495094,1207.4333525905374,0.0012130436916114808,0.23574499979129732,0.2355999997917856,0.2103264844417572,0.1923816812038422,0.011931573223062599,4.20008400539781,4.0252870476245874,0.00052,1,0.0,0,0.06171633243560794,-0.5879004306974204
"MATLAB 1-10 PM Thu, Aug 22, 2024 Run4 .csv",5.973586549939025,2742.147128190927,0.33372388126322033,1223.7486769377574,0.29860969360533535,0.5746882347854628,0.5041999995554836,0.1772287058830261,0.06855816960334775,0.05428618111917225,1.8000180017733296,1.532139739990234,0.00401,1,0.7777777777777778,5.77785187488046,1974.0807911825823,0.3647202127811112,1216.7037349452585,0.31366120094919137,0.6512533327569118,0.628699999445721,0.1286329090595245,0.05500254392623895,0.03607729369359096,1.600016001576293,1.0744707953929895,0.00348,1,0.75,1,0.05538003504276278,0.03202405188122134
"MATLAB 3-05 PM Tue, Oct 15, 2024 Run7 .csv",4.892839786706957,1744.8946189567182,0.21521248541772467,1307.717001858426,0.0014162351523961628,0.23125581374796345,0.23149999979384717,0.2590160918235779,0.23104512453079223,0.011976608950682791,4.333347781677104,30.24642205953598,0.00059,1,0.0,3.841693451031497,1221.007578569413,0.17028783958305782,1122.394993386662,0.0014451242529098336,0.23125271297277247,0.23149999979385072,0.2398780953884125,0.1978728115558624,0.01967892693640459,4.333347781677104,25.9117702794075,0.00048666666666666666,1,0.0,0,0.03429126831201405,-0.6302025724973889
"MATLAB 12-59 PM Mon, Mar 11, 2024 Run3 .csv",4.733470928505087,1191.8725594659816,0.1456055990331768,704.6092669192223,0.0804679067904977,0.1439019229492898,0.12349999989029192,0.0250191473960876,0.0179917085170745,0.0023593245737735377,7.0000466731864845,1.9466185605525916,0.00306,3,0.45714285714285713,5.021738046840727,1318.5306801755487,0.20996134012523765,887.937629325935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Calm_to_Boiling_50V_on_StartT80.csv,3.6700395478316366,1446.4364415985656,0.04385437977038084,1929.2287110171658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.9706103977232976,1707.3236414974008,0.08725877105654531,2489.575904338299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
"MATLAB 4-59 PM Tue, Oct 1, 2024 Run12 .csv",5.896155905072323,2437.728299022247,0.2496531700376654,1188.7445465009735,0.0070671034048691815,1.063277776836795,1.0639999990565627,0.2372276258468628,0.21986978113651276,0.015484043994647612,1.0000100009851831,2.188147978782654,0.0001,1,0.0,5.905047574497082,2927.6604484764453,0.22726683133140774,1053.0791699033798,0.0066691291694646005,1.0630222212814655,1.0639999990524984,0.285146187543869,0.25988512456417084,0.014298403222317081,1.0000100009851831,2.6352998602390287,9e-05,1,0.0,0,0.04471518814563753,-0.8327307067551192
"MATLAB 3-57 PM Thu, Aug 29, 2024 Run4 .csv",5.888417958702931,2511.515145995389,0.33303693788933586,1275.403199092477,0.003532227330819963,0.16056721297263427,0.1600999998581405,0.2220116817951202,0.20894567012786863,0.00974734720690886,6.200062006108135,12.812730227708814,0.00105,1,0.0,5.645275740600788,2138.3107571874007,0.26855449829788175,1019.8037427137908,0.0035403399505847667,0.1605672129726343,0.15999999985893965,0.2768709397315979,0.25779751837253573,0.017569710824916387,6.200062006108135,15.707138062715531,0.00062,1,0.0,0,0.04668399733881798,0.5753327068259535
"MATLAB 2-56 PM Thu, Oct 3, 2024 Run3 .csv",5.922691763177223,2363.313667273262,0.32141082389394887,1270.0280606218346,0.05264453433200672,0.41884999962833225,0.429249999620085,0.200037522315979,0.1616959905624389,0.02741229301301794,2.0500102518713335,6.814969530105591,0.00498,1,0.024390243902439025,6.00548945486651,2729.133548633504,0.31379056633197633,1097.7630465602383,0.02132342870939052,0.4295897432085461,0.43129999961592347,0.2349087059497833,0.1953659492731094,0.0304132116784733,2.000010001825691,7.673180001974106,0.000325,1,0.0,1,0.04105244806408882,-0.09077524256307826
"MATLAB 1-44 PM Thu, Nov 7, 2024 Run17 .csv",5.444256113964105,2334.78451805194,0.21589265712559577,1415.603556245973,0.0016408583104951008,0.1947719998275915,0.19489999982730533,0.1399640679359436,0.12949680149555204,0.007177622436656616,5.200104006683002,3.3322454845905294,0.0007,1,0.0,5.861032263244305,2621.399863188087,0.26958719835000977,1243.9499312946593,0.0007177074606463412,0.1948359998275347,0.19469999982834718,0.1769845414161682,0.14671553671360016,0.027977547156685288,5.200104006683002,3.6864799356460565,0.00084,1,0.0,0,0.032630035556279705,-0.9004791594517875
